instrument,genre,file_name,split
flute,classical,[flu][cla]0376__1,train
flute,classical,[flu][cla]0383__1,train
flute,classical,[flu][cla]0346__1,train
flute,classical,[flu][cla]0370__3,train
flute,classical,[flu][cla]0399__2,train
flute,classical,[flu][cla]0376__2,train
flute,classical,[flu][cla]0391__3,train
flute,classical,[flu][cla]0439__1,train
flute,classical,[flu][cla]0373__2,train
flute,classical,[flu][cla]0367__2,train
flute,classical,030__[flu][nod][cla]0373__3,train
flute,classical,[flu][cla]0347__1,train
flute,classical,[flu][cla]0378__1,train
flute,classical,[flu][cla]0426__2,train
flute,classical,[flu][cla]0427__1,train
flute,classical,[flu][cla]0353__3,train
flute,classical,[flu][cla]0389__3,train
flute,classical,008__[flu][nod][cla]0393__1,train
flute,classical,[flu][cla]0377__2,train
flute,classical,[flu][cla]0362__1,train
flute,jazz_blue,[flu][jaz_blu]0461__2,train
flute,jazz_blue,[flu][jaz_blu]0462__3,train
flute,jazz_blue,[flu][jaz_blu]0398__2,train
flute,jazz_blue,[flu][jaz_blu]0446__1,train
flute,jazz_blue,058__[flu][nod][jaz_blu]0775__1,train
flute,jazz_blue,[flu][jaz_blu]0498__1,train
flute,jazz_blue,[flu][jaz_blu]0454__1,train
flute,jazz_blue,[flu][jaz_blu]0423__2,train
flute,jazz_blue,[flu][jaz_blu]0514__1,train
flute,jazz_blue,[flu][jaz_blu]0432__3,train
flute,jazz_blue,[flu][jaz_blu]0381__2,train
flute,jazz_blue,[flu][jaz_blu]0451__3,train
flute,jazz_blue,[flu][jaz_blu]0446__3,train
flute,jazz_blue,[flu][jaz_blu]0450__1,train
flute,jazz_blue,151__[flu][dru][jaz_blu]0418__3,train
flute,jazz_blue,058__[flu][nod][jaz_blu]0775__3,train
flute,jazz_blue,[flu][jaz_blu]0459__1,train
flute,jazz_blue,[flu][jaz_blu]0448__1,train
flute,jazz_blue,[flu][jaz_blu]0443__2,train
flute,jazz_blue,[flu][jaz_blu]0493__1,train
flute,jazz_blue,[flu][jaz_blu]0445__2,train
flute,jazz_blue,[flu][jaz_blu]0445__1,train
flute,jazz_blue,[flu][jaz_blu]0398__3,train
flute,jazz_blue,[flu][jaz_blu]0501__3,train
flute,jazz_blue,[flu][jaz_blu]0504__2,train
flute,jazz_blue,[flu][jaz_blu]0500__2,train
flute,jazz_blue,[flu][jaz_blu]0504__1,train
flute,jazz_blue,[flu][jaz_blu]0380__2,train
flute,jazz_blue,[flu][jaz_blu]0493__2,train
flute,jazz_blue,[flu][jaz_blu]0503__1,train
flute,jazz_blue,[flu][jaz_blu]0452__2,train
flute,jazz_blue,[flu][jaz_blu]0459__3,train
flute,jazz_blue,[flu][jaz_blu]0502__1,train
flute,jazz_blue,[flu][jaz_blu]0498__2,train
flute,jazz_blue,[flu][jaz_blu]0503__3,train
flute,jazz_blue,[flu][jaz_blu]0512__1,train
flute,jazz_blue,[flu][jaz_blu]0453__3,train
flute,jazz_blue,[flu][jaz_blu]0380__3,train
flute,jazz_blue,[flu][jaz_blu]0456__1,train
flute,jazz_blue,[flu][jaz_blu]0450__2,train
flute,jazz_blue,[flu][jaz_blu]0458__1,train
flute,jazz_blue,[flu][jaz_blu]0456__3,train
flute,jazz_blue,[flu][jaz_blu]0405__3,train
flute,jazz_blue,[flu][jaz_blu]0455__2,train
flute,jazz_blue,[flu][jaz_blu]0404__1,train
flute,jazz_blue,[flu][jaz_blu]0513__1,train
flute,jazz_blue,[flu][jaz_blu]0456__2,train
flute,jazz_blue,[flu][jaz_blu]0499__2,train
flute,jazz_blue,[flu][jaz_blu]0455__3,train
flute,jazz_blue,[flu][jaz_blu]0514__2,train
flute,jazz_blue,[flu][jaz_blu]0457__3,train
flute,jazz_blue,[flu][jaz_blu]0501__1,train
flute,jazz_blue,[flu][jaz_blu]0502__2,train
flute,jazz_blue,[flu][jaz_blu]0462__1,train
flute,jazz_blue,[flu][jaz_blu]0380__1,train
flute,jazz_blue,[flu][jaz_blu]0513__3,train
flute,jazz_blue,151__[flu][dru][jaz_blu]0418__1,train
flute,jazz_blue,[flu][jaz_blu]0450__3,train
flute,jazz_blue,[flu][jaz_blu]0460__3,train
flute,jazz_blue,[flu][jaz_blu]0443__3,train
flute,jazz_blue,[flu][jaz_blu]0447__3,train
flute,jazz_blue,[flu][jaz_blu]0446__2,train
flute,jazz_blue,[flu][jaz_blu]0448__3,train
flute,jazz_blue,058__[flu][nod][jaz_blu]0775__2,train
flute,jazz_blue,[flu][jaz_blu]0459__2,train
flute,jazz_blue,[flu][jaz_blu]0458__3,train
flute,jazz_blue,[flu][jaz_blu]0460__2,train
flute,jazz_blue,[flu][jaz_blu]0405__2,train
flute,jazz_blue,[flu][jaz_blu]0453__1,train
flute,jazz_blue,[flu][jaz_blu]0381__1,train
flute,jazz_blue,[flu][jaz_blu]0462__2,train
flute,jazz_blue,[flu][jaz_blu]0403__1,train
flute,jazz_blue,[flu][jaz_blu]0448__2,train
flute,jazz_blue,[flu][jaz_blu]0501__2,train
flute,jazz_blue,[flu][jaz_blu]0457__2,train
flute,jazz_blue,[flu][jaz_blu]0458__2,train
flute,jazz_blue,[flu][jaz_blu]0461__3,train
flute,jazz_blue,[flu][jaz_blu]0512__2,train
flute,jazz_blue,[flu][jaz_blu]0502__3,train
flute,jazz_blue,[flu][jaz_blu]0494__2,train
flute,jazz_blue,[flu][jaz_blu]0423__3,train
flute,jazz_blue,[flu][jaz_blu]0432__1,train
flute,jazz_blue,[flu][jaz_blu]0455__1,train
flute,jazz_blue,[flu][jaz_blu]0500__3,train
flute,jazz_blue,151__[flu][dru][jaz_blu]0418__2,train
flute,jazz_blue,[flu][jaz_blu]0447__1,train
flute,jazz_blue,[flu][jaz_blu]0451__1,train
flute,jazz_blue,[flu][jaz_blu]0453__2,train
flute,jazz_blue,[flu][jaz_blu]0451__2,train
flute,jazz_blue,[flu][jaz_blu]0405__1,train
guitar-ac,classical,[gac][cla]0610__2,train
guitar-ac,classical,[gac][cla]0595__1,train
guitar-ac,classical,[gac][cla]0591__1,train
guitar-ac,classical,[gac][cla]0659__2,train
guitar-ac,classical,[gac][cla]0530__3,train
guitar-ac,classical,[gac][cla]0540__3,train
guitar-ac,classical,[gac][cla]0586__2,train
guitar-ac,classical,[gac][cla]0563__1,train
guitar-ac,classical,[gac][cla]0548__1,train
guitar-ac,classical,[gac][cla]0632__2,train
guitar-ac,classical,[gac][cla]0610__1,train
guitar-ac,classical,[gac][cla]0529__1,train
guitar-ac,classical,[gac][cla]0635__1,train
guitar-ac,classical,[gac][cla]0533__3,train
guitar-ac,classical,[gac][cla]0659__1,train
guitar-ac,classical,[gac][cla]0554__1,train
guitar-ac,classical,[gac][cla]0572__2,train
guitar-ac,classical,[gac][cla]0662__1,train
guitar-ac,classical,[gac][cla]0563__2,train
guitar-ac,classical,[gac][cla]0665__3,train
guitar-ac,classical,[gac][cla]0662__3,train
guitar-ac,classical,[gac][cla]0575__1,train
guitar-ac,classical,[gac][cla]0582__1,train
guitar-ac,classical,[gac][cla]0667__1,train
guitar-ac,classical,[gac][cla]0667__2,train
guitar-ac,classical,[gac][cla]0659__3,train
guitar-ac,classical,[gac][cla]0548__2,train
guitar-ac,classical,[gac][cla]0553__2,train
guitar-ac,classical,[gac][cla]0540__2,train
guitar-ac,classical,[gac][cla]0586__3,train
guitar-ac,classical,[gac][cla]0658__3,train
guitar-ac,classical,[gac][cla]0631__3,train
guitar-ac,classical,[gac][cla]0552__2,train
guitar-ac,classical,[gac][cla]0634__3,train
guitar-ac,classical,[gac][cla]0608__2,train
guitar-ac,classical,[gac][cla]0600__2,train
guitar-ac,classical,[gac][cla]0529__3,train
guitar-ac,classical,[gac][cla]0600__3,train
guitar-ac,classical,[gac][cla]0590__2,train
guitar-ac,classical,[gac][cla]0608__1,train
guitar-ac,classical,[gac][cla]0586__1,train
guitar-ac,classical,[gac][cla]0615__1,train
guitar-ac,classical,[gac][cla]0542__1,train
guitar-ac,classical,[gac][cla]0526__2,train
guitar-ac,classical,[gac][cla]0596__3,train
guitar-ac,classical,[gac][cla]0600__1,train
guitar-ac,classical,[gac][cla]0666__1,train
guitar-ac,classical,[gac][cla]0667__3,train
guitar-ac,classical,[gac][cla]0554__2,train
guitar-ac,classical,[gac][cla]0658__1,train
guitar-ac,classical,[gac][cla]0555__3,train
guitar-ac,classical,[gac][cla]0585__2,train
guitar-ac,classical,[gac][cla]0526__3,train
guitar-ac,classical,[gac][cla]0530__2,train
guitar-ac,classical,[gac][cla]0527__2,train
guitar-ac,classical,[gac][cla]0555__2,train
guitar-ac,classical,[gac][cla]0579__3,train
guitar-ac,classical,[gac][cla]0552__1,train
guitar-ac,classical,[gac][cla]0666__2,train
guitar-ac,classical,[gac][cla]0663__3,train
guitar-ac,classical,[gac][cla]0561__3,train
guitar-ac,classical,[gac][cla]0575__2,train
guitar-ac,classical,[gac][cla]0661__3,train
guitar-ac,classical,[gac][cla]0540__1,train
guitar-ac,classical,[gac][cla]0527__1,train
guitar-ac,classical,[gac][cla]0664__2,train
guitar-ac,classical,[gac][cla]0596__2,train
guitar-ac,classical,[gac][cla]0591__2,train
guitar-ac,classical,[gac][cla]0634__1,train
guitar-ac,classical,[gac][cla]0530__1,train
guitar-ac,classical,[gac][cla]0561__1,train
guitar-ac,classical,[gac][cla]0562__1,train
guitar-ac,classical,[gac][cla]0562__3,train
guitar-ac,classical,[gac][cla]0636__2,train
guitar-ac,classical,[gac][cla]0634__2,train
guitar-ac,classical,[gac][cla]0608__3,train
guitar-ac,classical,[gac][cla]0596__1,train
guitar-ac,classical,[gac][cla]0595__3,train
guitar-ac,classical,[gac][cla]0662__2,train
guitar-ac,classical,[gac][cla]0529__2,train
guitar-ac,classical,[gac][cla]0588__2,train
guitar-ac,classical,[gac][cla]0661__2,train
guitar-ac,classical,[gac][cla]0665__2,train
guitar-ac,classical,[gac][cla]0636__1,train
guitar-ac,classical,[gac][cla]0658__2,train
guitar-ac,classical,[gac][cla]0562__2,train
guitar-ac,classical,[gac][cla]0528__2,train
guitar-ac,classical,[gac][cla]0579__2,train
guitar-ac,classical,[gac][cla]0633__3,train
guitar-ac,classical,[gac][cla]0552__3,train
guitar-ac,classical,[gac][cla]0591__3,train
guitar-ac,classical,[gac][cla]0553__1,train
guitar-ac,classical,[gac][cla]0663__1,train
guitar-ac,classical,[gac][cla]0610__3,train
guitar-ac,classical,[gac][cla]0636__3,train
guitar-ac,classical,[gac][cla]0590__3,train
guitar-ac,classical,[gac][cla]0563__3,train
guitar-ac,classical,[gac][cla]0548__3,train
guitar-ac,classical,[gac][cla]0582__2,train
guitar-ac,classical,[gac][cla]0633__1,train
guitar-ac,classical,[gac][cla]0609__3,train
guitar-ac,classical,[gac][cla]0619__1,train
guitar-ac,classical,[gac][cla]0551__1,train
guitar-ac,classical,[gac][cla]0533__2,train
guitar-ac,classical,[gac][cla]0631__1,train
guitar-ac,classical,[gac][cla]0588__1,train
guitar-ac,classical,[gac][cla]0664__1,train
guitar-ac,classical,[gac][cla]0572__1,train
guitar-ac,classical,[gac][cla]0585__3,train
guitar-ac,classical,[gac][cla]0615__3,train
guitar-ac,classical,[gac][cla]0633__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0544__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0598__1,train
guitar-ac,jazz_blue,133__[gac][dru][jaz_blu]0808__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0543__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0577__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0538__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0587__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0538__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0536__1,train
guitar-ac,jazz_blue,045__[gac][nod][jaz_blu]0823__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0639__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0597__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0532__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0597__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0607__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0593__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0577__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0559__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0531__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0598__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0523__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0544__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0640__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0539__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0613__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0660__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0539__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0638__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0544__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0574__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0637__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0531__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0637__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0549__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0641__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0531__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0536__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0524__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0640__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0538__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0603__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0641__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0559__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0637__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0559__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0568__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0639__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0626__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0574__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0524__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0607__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0536__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0549__3,train
guitar-ac,jazz_blue,133__[gac][dru][jaz_blu]0808__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0641__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0524__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0613__1,train
guitar-ac,jazz_blue,045__[gac][nod][jaz_blu]0823__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0583__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0638__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0603__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0532__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0660__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0597__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0523__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0640__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0638__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0566__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0566__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0626__1,train
guitar-ac,jazz_blue,[gac][jaz_blu]0583__2,train
guitar-ac,jazz_blue,[gac][jaz_blu]0613__3,train
guitar-ac,jazz_blue,[gac][jaz_blu]0607__3,train
guitar-el,classical,[gel][cla]0989__2,train
guitar-el,classical,[gel][cla]0901__2,train
guitar-el,classical,[gel][cla]0989__1,train
guitar-el,classical,[gel][cla]0901__3,train
guitar-el,jazz_blue,084__[gel][dru][jaz_blu]0804__1,train
guitar-el,jazz_blue,177__[gel][nod][jaz_blu]0803__1,train
guitar-el,jazz_blue,102__[gel][dru][jaz_blu]0813__3,train
guitar-el,jazz_blue,064__[gel][dru][jaz_blu]0786__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1001__2,train
guitar-el,jazz_blue,177__[gel][nod][jaz_blu]0803__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0993__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1010__3,train
guitar-el,jazz_blue,175__[gel][dru][jaz_blu]0805__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1010__1,train
guitar-el,jazz_blue,036__[gel][dru][jaz_blu]0785__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1015__2,train
guitar-el,jazz_blue,189__[gel][dru][jaz_blu]0793__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0993__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0893__3,train
guitar-el,jazz_blue,025__[gel][dru][jaz_blu]0806__2,train
guitar-el,jazz_blue,244__[gel][dru][jaz_blu]0787__3,train
guitar-el,jazz_blue,175__[gel][dru][jaz_blu]0805__2,train
guitar-el,jazz_blue,163__[gel][nod][jaz_blu]0776__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1029__3,train
guitar-el,jazz_blue,163__[gel][nod][jaz_blu]0776__1,train
guitar-el,jazz_blue,092__[gel][dru][jaz_blu]0797__2,train
guitar-el,jazz_blue,188__[gel][nod][jaz_blu]0795__1,train
guitar-el,jazz_blue,213__[gel][nod][jaz_blu]0790__1,train
guitar-el,jazz_blue,064__[gel][dru][jaz_blu]0786__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0908__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1002__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1030__1,train
guitar-el,jazz_blue,237__[gel][dru][jaz_blu]0789__2,train
guitar-el,jazz_blue,249__[gel][dru][jaz_blu]0784__3,train
guitar-el,jazz_blue,195__[gel][dru][jaz_blu]0801__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0908__3,train
guitar-el,jazz_blue,068__[gel][dru][jaz_blu]0807__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0907__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0994__3,train
guitar-el,jazz_blue,233__[gel][nod][jaz_blu]1124__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0905__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1011__1,train
guitar-el,jazz_blue,189__[gel][dru][jaz_blu]0793__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1001__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1008__2,train
guitar-el,jazz_blue,191__[gel][dru][jaz_blu]0799__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0993__2,train
guitar-el,jazz_blue,237__[gel][dru][jaz_blu]0789__1,train
guitar-el,jazz_blue,240__[gel][dru][jaz_blu]0791__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1004__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1003__2,train
guitar-el,jazz_blue,242__[gel][dru][jaz_blu]0818__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0907__2,train
guitar-el,jazz_blue,249__[gel][dru][jaz_blu]0784__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0905__3,train
guitar-el,jazz_blue,245__[gel][nod][jaz_blu]0821__1,train
guitar-el,jazz_blue,245__[gel][nod][jaz_blu]0821__3,train
guitar-el,jazz_blue,191__[gel][dru][jaz_blu]0799__2,train
guitar-el,jazz_blue,090__[gel][dru][jaz_blu]0781__3,train
guitar-el,jazz_blue,074__[gel][nod][jaz_blu]0792__1,train
guitar-el,jazz_blue,245__[gel][nod][jaz_blu]0821__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0994__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0995__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1008__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0905__1,train
guitar-el,jazz_blue,171__[gel][dru][jaz_blu]0815__2,train
guitar-el,jazz_blue,195__[gel][dru][jaz_blu]0801__3,train
guitar-el,jazz_blue,244__[gel][dru][jaz_blu]0787__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1007__1,train
guitar-el,jazz_blue,163__[gel][nod][jaz_blu]0776__3,train
guitar-el,jazz_blue,214__[gel][dru][jaz_blu]0780__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0911__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0990__2,train
guitar-el,jazz_blue,057__[gel][dru][jaz_blu]0788__3,train
guitar-el,jazz_blue,068__[gel][dru][jaz_blu]0807__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0999__2,train
guitar-el,jazz_blue,060__[gel][dru][jaz_blu]0824__2,train
guitar-el,jazz_blue,090__[gel][dru][jaz_blu]0781__2,train
guitar-el,jazz_blue,092__[gel][dru][jaz_blu]0797__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1000__1,train
guitar-el,jazz_blue,237__[gel][dru][jaz_blu]0789__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1009__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1011__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0992__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1007__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1030__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0995__2,train
guitar-el,jazz_blue,191__[gel][dru][jaz_blu]0799__3,train
guitar-el,jazz_blue,066__[gel][dru][jaz_blu]0820__1,train
guitar-el,jazz_blue,082__[gel][dru][jaz_blu]0779__2,train
guitar-el,jazz_blue,080__[gel][dru][jaz_blu]0809__1,train
guitar-el,jazz_blue,196__[gel][dru][jaz_blu]0777__1,train
guitar-el,jazz_blue,036__[gel][dru][jaz_blu]0785__1,train
guitar-el,jazz_blue,097__[gel][dru][jaz_blu]0778__2,train
guitar-el,jazz_blue,195__[gel][dru][jaz_blu]0801__1,train
guitar-el,jazz_blue,097__[gel][dru][jaz_blu]0778__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1013__2,train
guitar-el,jazz_blue,244__[gel][dru][jaz_blu]0787__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1003__3,train
guitar-el,jazz_blue,017__[gel][dru][jaz_blu]0827__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0890__3,train
guitar-el,jazz_blue,243__[gel][dru][jaz_blu]0796__2,train
guitar-el,jazz_blue,233__[gel][nod][jaz_blu]1124__3,train
guitar-el,jazz_blue,188__[gel][nod][jaz_blu]0795__3,train
guitar-el,jazz_blue,151__[gel][dru][jaz_blu]0782__1,train
guitar-el,jazz_blue,189__[gel][dru][jaz_blu]0793__3,train
guitar-el,jazz_blue,092__[gel][dru][jaz_blu]0797__3,train
guitar-el,jazz_blue,005__[gel][nod][jaz_blu]0822__3,train
guitar-el,jazz_blue,214__[gel][dru][jaz_blu]0780__1,train
guitar-el,jazz_blue,102__[gel][dru][jaz_blu]0813__2,train
guitar-el,jazz_blue,082__[gel][dru][jaz_blu]0779__3,train
guitar-el,jazz_blue,025__[gel][dru][jaz_blu]0806__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0996__1,train
guitar-el,jazz_blue,064__[gel][dru][jaz_blu]0786__2,train
guitar-el,jazz_blue,188__[gel][nod][jaz_blu]0795__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0893__1,train
guitar-el,jazz_blue,073__[gel][dru][jaz_blu]0811__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1000__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1005__3,train
guitar-el,jazz_blue,090__[gel][dru][jaz_blu]0781__1,train
guitar-el,jazz_blue,074__[gel][nod][jaz_blu]0792__2,train
guitar-el,jazz_blue,177__[gel][nod][jaz_blu]0803__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1004__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1029__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0927__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1007__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1010__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0869__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1008__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1006__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0998__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1015__3,train
guitar-el,jazz_blue,074__[gel][nod][jaz_blu]0792__3,train
guitar-el,jazz_blue,168__[gel][dru][jaz_blu]0826__1,train
guitar-el,jazz_blue,235__[gel][nod][jaz_blu]0802__2,train
guitar-el,jazz_blue,066__[gel][dru][jaz_blu]0820__2,train
guitar-el,jazz_blue,057__[gel][dru][jaz_blu]0788__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1030__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0911__3,train
guitar-el,jazz_blue,212__[gel][dru][jaz_blu]0783__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1005__2,train
guitar-el,jazz_blue,168__[gel][dru][jaz_blu]0826__2,train
guitar-el,jazz_blue,140__[gel][dru][jaz_blu]0819__3,train
guitar-el,jazz_blue,005__[gel][nod][jaz_blu]0822__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1013__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0990__3,train
guitar-el,jazz_blue,240__[gel][dru][jaz_blu]0791__1,train
guitar-el,jazz_blue,235__[gel][nod][jaz_blu]0802__1,train
guitar-el,jazz_blue,017__[gel][dru][jaz_blu]0827__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0990__1,train
guitar-el,jazz_blue,171__[gel][dru][jaz_blu]0815__3,train
guitar-el,jazz_blue,213__[gel][nod][jaz_blu]0790__2,train
guitar-el,jazz_blue,134__[gel][dru][jaz_blu]0798__1,train
guitar-el,jazz_blue,233__[gel][nod][jaz_blu]1124__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0890__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0927__3,train
guitar-el,jazz_blue,249__[gel][dru][jaz_blu]0784__1,train
guitar-el,jazz_blue,073__[gel][dru][jaz_blu]0811__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1014__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1006__3,train
guitar-el,jazz_blue,[gel][jaz_blu]1003__1,train
guitar-el,jazz_blue,212__[gel][dru][jaz_blu]0783__3,train
guitar-el,jazz_blue,134__[gel][dru][jaz_blu]0798__3,train
guitar-el,jazz_blue,242__[gel][dru][jaz_blu]0818__3,train
guitar-el,jazz_blue,066__[gel][dru][jaz_blu]0820__3,train
guitar-el,jazz_blue,214__[gel][dru][jaz_blu]0780__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1015__1,train
guitar-el,jazz_blue,084__[gel][dru][jaz_blu]0804__2,train
guitar-el,jazz_blue,[gel][jaz_blu]1029__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0995__3,train
guitar-el,jazz_blue,[gel][jaz_blu]0893__2,train
guitar-el,jazz_blue,[gel][jaz_blu]0999__1,train
guitar-el,jazz_blue,[gel][jaz_blu]0997__2,train
guitar-el,jazz_blue,102__[gel][dru][jaz_blu]0813__1,train
guitar-el,jazz_blue,[gel][jaz_blu]1005__1,train
guitar-el,jazz_blue,243__[gel][dru][jaz_blu]0796__1,train
guitar-el,jazz_blue,056__[gel][nod][jaz_blu]0794__2,train
guitar-el,jazz_blue,212__[gel][dru][jaz_blu]0783__2,train
